Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_Type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_Method
2022-06-29 10:44:59,19:22:18,29,d3813a72-4510-4729-835f-ab6e27339be5,Female,Desktop,Email,Home Appliances,manage,50.87,5,2.88,9.5,6.02,Low,Debit Card
2023-03-19 21:44:12,20:15:01,18,f8051757-aea2-4152-9cc1-e9b6916b35dd,Female,Desktop,Social Media,Clothing,dark,372.94,5,36.74,40.14,1.01,Medium,Debit Card
2023-01-23 06:23:21,02:44:56,10,6e0ca79b-8571-4d44-9b3d-859f0e0ae177,Male,Tablet,Guest,Electronics,herself,382.64,4,29.35,2.54,3.98,Medium,Credit Card
2022-05-20 07:13:47,11:00:36,30,a9b18f52-d668-4b70-8e8b-8b08e1dbcdc7,Male,Desktop,Social Media,Clothing,under,789.98,1,232.11,136.6,3.8,Low,Debit Card
2023-01-03 19:36:10,16:29:36,10,6c2b5042-02ab-43a3-8670-5eef922feba5,Female,Tablet,Email,Books,media,674.21,2,36.93,18.2,6.12,Medium,PayPal
2023-04-10 11:32:39,16:53:00,16,1bd5aca1-177d-4746-a581-174fdd3b3c2e,Male,Desktop,Guest,Home Appliances,apply,877.02,5,187.64,29.49,9.95,Medium,PayPal
2022-06-10 11:44:04,09:57:08,25,1d16416a-5c33-4895-85af-6c7286d6e1de,Male,Desktop,Guest,Books,agent,201.29,2,48.7,3.27,15.74,Low,Credit Card
2023-04-25 20:36:17,00:16:58,11,6bb880e1-2253-47b4-862c-d66213295cfb,Female,Desktop,Guest,Books,for,759.05,1,46.77,44.67,6.88,Medium,PayPal
2023-02-03 13:07:13,16:24:38,13,b07354b6-7304-4738-8606-e0f5113cf87e,Female,Mobile,Email,Home Appliances,reduce,377.1,5,35.36,45.65,15.1,Medium,Cash on Delivery
2023-08-11 01:57:48,16:32:01,7,aba7ca66-676d-475f-a644-7e719c2b9561,Male,Tablet,Email,Electronics,opportunity,216.04,3,52.07,9.78,9.16,Medium,Cash on Delivery
2023-02-28 00:19:20,11:41:34,21,59ee5fcd-ed79-459b-9b02-3cfd1ddc7a1e,Male,Desktop,Social Media,Clothing,bed,407.75,3,6.13,64.66,13.8,High,Debit Card
2023-11-29 21:31:24,11:27:09,24,61644d20-07c1-4bb9-8c9f-ec052e17fc23,Male,Tablet,Social Media,Clothing,investment,459.93,3,67.47,41.14,18.43,Medium,PayPal
2023-05-21 16:14:06,22:14:39,11,de4123a9-58e1-4025-8f3e-8314dad374c4,Male,Desktop,Guest,Electronics,push,990.07,5,45.83,146.64,18.35,Low,PayPal
2022-01-05 09:39:54,19:08:00,5,0b3b7e39-4a23-4d35-8bb9-9b620f4a1d8a,Female,Desktop,Social Media,Electronics,until,253.95,5,10.68,40.85,13.99,Low,Debit Card
2022-04-02 04:55:12,11:56:42,6,ca3479dd-15b9-437c-bdcb-818103ff4898,Female,Mobile,Guest,Books,per,524.31,1,34.34,4.08,3.86,High,Cash on Delivery
2022-02-17 07:41:11,23:27:40,5,1431d61e-fa51-4aa1-b62d-2c0dbf546c06,Male,Desktop,Guest,Home Appliances,maintain,267.87,1,51.26,27.37,12.57,Medium,Cash on Delivery
2023-08-01 22:46:31,21:47:13,26,e624e26b-8cd8-4818-866e-339b7f51bae1,Female,Tablet,Email,Home Appliances,just,465.75,4,22.11,50.82,9.28,Low,Credit Card
2022-01-12 00:01:59,18:33:14,3,d1387883-c5ff-43ed-a3df-5f6a8e462d4a,Male,Mobile,Social Media,Electronics,between,943.76,3,28.54,43.55,14.74,Low,PayPal
2022-04-01 16:30:34,10:35:56,25,d187eca9-5a76-40ac-affb-00246f82fce8,Male,Mobile,Social Media,Clothing,building,342.9,3,42.91,19.55,12.85,Low,PayPal
2023-06-07 09:27:35,13:47:13,10,587aba11-d5ed-4a42-a2c6-d1bd32c27710,Male,Desktop,Social Media,Electronics,try,839.42,4,218.45,147.96,13.98,High,Cash on Delivery
2022-07-06 23:25:06,07:01:44,1,08c87f9a-bb81-4203-aa13-5a0330ae2082,Female,Tablet,Guest,Clothing,west,457.05,1,36.27,44.04,13.23,Medium,PayPal
2023-11-09 21:17:28,14:47:52,11,7481b003-7ec8-4a1b-8ed6-e2a2e2806e1e,Male,Tablet,Social Media,Home Appliances,history,963.96,2,227.42,2.92,8.45,Low,PayPal
2023-04-20 22:49:24,23:40:19,14,4a4a51d1-eb3f-4a97-803d-d4951c1a1d23,Male,Mobile,Social Media,Clothing,old,317.0,5,72.26,10.56,15.92,High,Debit Card
2023-08-23 04:46:24,04:03:52,17,120dc0ee-c957-49ab-8706-fb6cc2c36852,Female,Mobile,Social Media,Home Appliances,with,134.5,4,6.37,18.5,5.11,Medium,PayPal
2023-10-29 12:01:10,06:36:37,4,8982a1bf-0bde-4142-b5bd-5dfa9215b444,Male,Desktop,Social Media,Electronics,education,397.99,1,67.81,65.12,5.44,Medium,Cash on Delivery
2022-03-20 21:26:05,01:43:08,10,467ef3a0-23b7-49fe-86f5-06b5d826f2e1,Female,Desktop,Email,Books,strategy,909.39,2,42.4,29.06,3.07,Low,Cash on Delivery
2022-11-16 21:59:13,13:53:47,18,6bcd0184-a415-4cbc-a512-b7952ee6c8fd,Male,Mobile,Email,Electronics,president,254.23,4,38.84,15.82,13.44,Medium,Credit Card
2022-05-31 21:44:49,17:02:36,19,eed85f1d-3848-42e9-9716-df1e6a4d9298,Male,Desktop,Social Media,Books,natural,290.75,2,85.61,41.02,16.29,Medium,Debit Card
2022-01-22 18:17:47,05:41:10,17,7d367c7c-fe08-4dbc-abc8-ddbff1ee903b,Male,Tablet,Guest,Home Appliances,successful,314.16,5,24.8,1.39,17.9,High,PayPal
2022-12-02 01:02:34,13:30:02,16,c2eab17f-cf3d-47c5-b0b9-a4f0326d39d4,Female,Mobile,Guest,Clothing,happy,769.87,1,211.87,36.73,6.61,Low,Debit Card
2022-08-12 07:18:37,09:00:01,12,f7d5c47f-4702-4c1f-8129-7ef8e6eca1df,Male,Tablet,Social Media,Clothing,those,122.91,4,6.81,23.32,9.4,Low,Debit Card
2023-04-01 17:46:23,01:51:21,16,bbbb7d2e-f8be-4f04-8b65-dcea4a7402f2,Female,Desktop,Social Media,Books,wide,655.44,2,23.26,72.75,4.61,Medium,PayPal
2022-09-11 09:04:25,18:22:24,20,2cd45aad-811f-4974-9dd5-3180b08727c2,Female,Tablet,Social Media,Home Appliances,base,309.82,1,3.07,8.05,11.55,High,Credit Card
2023-08-21 15:50:25,01:11:04,29,fa2b81b8-76f5-46cc-8b4c-5d9ba8c51bc6,Male,Desktop,Social Media,Electronics,husband,463.67,5,58.75,91.48,6.33,Medium,Debit Card
2023-05-24 14:53:48,16:27:03,20,4096c056-0128-4afb-ae5b-24738f531c22,Female,Desktop,Email,Clothing,sell,649.33,1,123.99,24.45,14.42,High,Debit Card
2023-08-16 05:00:33,16:58:30,28,32878e8f-bbe5-4ce7-b415-8fa87e8823ef,Female,Mobile,Social Media,Clothing,accept,226.65,3,31.72,14.84,8.42,Medium,Credit Card
2023-08-23 19:51:00,16:40:02,25,0e4afd1b-156a-4a41-93ba-b683d859d299,Female,Desktop,Email,Electronics,cause,125.23,4,13.05,22.59,16.5,Low,PayPal
2022-01-28 00:48:34,17:26:45,9,e4623084-6644-4d38-9549-f50311f4c190,Female,Tablet,Social Media,Books,chance,406.89,3,110.87,80.57,18.57,Medium,PayPal
2023-04-16 04:11:10,05:41:25,15,a777eb32-eb55-4086-9502-29e427701a08,Female,Tablet,Social Media,Clothing,wrong,566.65,4,4.46,14.34,1.58,Medium,Cash on Delivery
2023-09-21 14:29:06,19:56:26,30,562b2260-074b-42e5-a679-c3a0365a1f2d,Female,Desktop,Guest,Books,still,17.77,2,0.42,1.47,15.58,Low,PayPal
2022-07-13 03:57:54,14:18:49,4,1dcb53be-2db7-4d3b-8558-26cbd7126b2b,Female,Mobile,Email,Electronics,another,824.76,5,185.36,45.51,9.54,Low,Cash on Delivery
2023-05-17 06:31:12,21:39:54,8,6e86512a-ab40-4dbc-9680-0b3875e91c75,Female,Desktop,Email,Books,loss,559.9,4,145.34,107.39,4.08,Low,Credit Card
2022-10-02 15:25:58,17:28:56,20,2474787f-8683-41ea-8ecd-afcad96f3d95,Female,Tablet,Email,Books,hour,365.42,2,98.65,21.68,3.06,Medium,Debit Card
2022-02-14 14:19:51,00:13:04,28,d62cb6f6-6d54-477c-a0ae-826ca8a059a0,Male,Tablet,Guest,Electronics,lawyer,311.27,2,2.5,15.44,10.59,Medium,PayPal
2022-12-10 19:10:02,05:01:48,6,168ed4cf-ac31-4d36-8ae7-cf7746868d10,Male,Desktop,Guest,Electronics,final,743.89,5,14.48,17.67,2.1,Medium,Cash on Delivery
2022-06-04 06:10:50,13:53:21,2,ffd80bc8-22fc-403f-aa34-670b814f56e3,Male,Desktop,Email,Electronics,hospital,486.87,5,61.85,4.71,9.21,Low,Debit Card
2022-02-02 07:24:15,13:43:17,24,43e7ac11-d54c-4902-9a40-19617b89e4e8,Male,Tablet,Social Media,Books,few,671.14,3,106.58,63.32,11.52,High,Cash on Delivery
2023-06-21 08:52:30,19:35:10,18,cb93a0ce-9a37-450a-9d55-48aabc8b6858,Male,Mobile,Guest,Books,draw,334.75,2,80.26,49.77,7.8,Medium,PayPal
2023-11-20 23:05:54,09:42:24,25,c4ae2f8e-7715-4bf6-bc93-2d2e982cbd6e,Female,Desktop,Guest,Books,around,151.53,3,20.33,25.75,6.18,Low,Cash on Delivery
2023-06-01 18:21:00,06:23:38,26,66da25d8-79c8-43e5-8aaf-ca9bca7080c0,Female,Desktop,Guest,Home Appliances,can,374.06,5,39.42,17.55,8.51,Medium,Cash on Delivery
2023-08-22 03:43:11,01:13:52,29,2e95f2e5-cd9e-4e19-8915-d964cef2b008,Male,Desktop,Email,Electronics,yet,621.31,5,86.47,31.37,7.56,Low,Cash on Delivery
2022-11-18 14:49:27,23:29:06,6,febe6666-37d5-44bf-8b67-f234d6331f9f,Male,Tablet,Email,Electronics,although,249.47,5,24.39,16.51,8.39,Medium,Credit Card
2023-08-12 10:50:39,04:31:41,6,a402d8c2-111f-43f3-a8c6-28bd3ec8fdfc,Female,Desktop,Guest,Books,culture,451.35,4,92.97,88.85,7.49,High,Debit Card
2022-09-18 20:49:12,03:57:35,19,f3917b09-a733-4741-8564-0a679e7d1591,Male,Desktop,Social Media,Electronics,form,790.79,5,52.51,4.08,11.01,High,Debit Card
2023-01-30 17:45:23,07:21:18,24,8df22698-ca5e-4cac-8db7-da0edbe5a8a5,Female,Mobile,Social Media,Home Appliances,really,275.44,2,80.32,8.11,2.62,High,Debit Card
2022-03-06 22:14:46,19:58:30,17,56b63074-a817-428c-a8e9-6cf0ebf1830c,Male,Tablet,Social Media,Electronics,since,895.37,5,267.84,163.48,6.99,Medium,PayPal
2023-11-01 18:06:48,13:43:08,23,be5fb06c-c8dc-4e90-a5c8-5c52e5ad0ecc,Female,Tablet,Social Media,Books,short,491.1,1,28.42,65.67,14.84,High,Cash on Delivery
2023-04-19 11:37:35,06:27:50,29,1967a131-bde7-432d-8723-9ab35271f66c,Female,Desktop,Email,Clothing,marriage,544.87,3,13.83,9.64,8.11,High,Credit Card
2023-12-04 15:22:42,06:05:55,7,a7a6ea18-9b3f-4754-b0e9-561665e8d6ef,Female,Desktop,Social Media,Clothing,popular,119.66,2,26.04,23.17,13.65,Medium,Cash on Delivery
2022-09-27 13:23:34,05:22:59,6,93b815cc-7dfd-4769-a2ca-554230fbd9ff,Male,Tablet,Social Media,Home Appliances,kind,56.06,5,4.18,6.21,6.4,High,Cash on Delivery
2023-03-30 15:33:24,03:09:33,30,9351a104-cd3d-4bef-86bf-08537dedfada,Female,Mobile,Email,Clothing,bar,369.53,5,97.91,45.3,9.5,Medium,Credit Card
2022-11-13 07:59:04,17:34:50,24,66bf801b-7541-45cf-9d18-6451f1662e8d,Female,Tablet,Social Media,Home Appliances,believe,432.64,2,79.69,22.64,15.77,High,Debit Card
2022-12-16 07:51:01,08:14:01,4,93f806ce-cd37-4479-9d64-8f868c7ca62a,Male,Mobile,Email,Books,ok,168.23,4,22.27,32.69,19.66,High,PayPal
2023-03-19 07:47:20,16:12:14,3,211a693d-d965-42aa-b6a0-f3ce82725a96,Male,Tablet,Guest,Clothing,sign,593.58,1,62.2,97.36,9.06,Low,Credit Card
2023-05-13 17:38:01,05:17:36,10,67c5f0c1-08cf-43a7-b634-3acdd6f52e1b,Female,Tablet,Email,Home Appliances,interview,468.67,1,87.23,92.01,17.57,Medium,Debit Card
2022-12-10 07:34:10,15:02:28,6,b2b37002-4fc9-4807-b46b-1bf574b5fa1e,Male,Mobile,Guest,Electronics,each,600.01,1,24.78,76.36,6.57,Low,Credit Card
2022-06-21 20:35:06,11:52:10,23,3e7c0b1b-49d2-48ca-8241-80c2023e689a,Female,Desktop,Guest,Electronics,yet,754.13,3,26.35,132.61,12.24,Medium,PayPal
2023-10-28 08:37:55,04:33:18,23,7d591981-008a-4818-b955-c1265184692d,Male,Mobile,Social Media,Clothing,list,441.0,1,34.59,63.97,15.84,Low,PayPal
2022-01-13 20:21:43,12:18:13,17,559a95e0-fa00-4a5e-8d32-18f55d2389c9,Female,Mobile,Guest,Clothing,focus,613.04,5,175.07,11.83,7.69,Medium,Cash on Delivery
2022-06-20 08:20:39,05:32:09,23,b91a6729-23f4-4af8-8b8f-011d08de27e2,Female,Tablet,Email,Books,number,557.2,5,4.94,92.55,19.37,High,Debit Card
2023-10-16 06:49:37,00:43:21,18,302e4b9f-5d14-4b14-b39a-fca9aa77775d,Female,Mobile,Guest,Books,drive,737.55,5,63.92,22.53,9.4,Low,PayPal
2022-06-16 04:55:10,08:40:02,9,de73069b-5890-48fc-aea6-b240c62009ec,Male,Tablet,Email,Electronics,sure,440.95,3,131.94,73.98,19.79,Low,PayPal
2022-08-18 15:57:54,17:15:32,1,98a75e79-9fc9-443d-89bc-28f20e242fe3,Female,Tablet,Guest,Clothing,over,641.42,1,155.71,81.88,9.37,Low,Credit Card
2022-07-09 22:13:52,03:03:31,15,913a583a-698b-410e-ba07-d84a6aa839bf,Male,Desktop,Social Media,Clothing,we,768.15,4,214.67,40.44,1.13,Medium,Debit Card
2023-05-20 04:17:04,15:16:41,5,64d00719-5730-4d85-84b5-96722b785121,Male,Tablet,Email,Electronics,maybe,486.26,2,127.81,16.51,3.71,High,Cash on Delivery
2023-02-14 10:33:55,03:09:31,4,cd1fb879-ed2d-4da7-8d09-0c1a9ea90213,Female,Mobile,Email,Home Appliances,walk,444.12,1,75.87,2.94,14.73,Low,Debit Card
2022-01-06 18:38:55,05:22:45,9,379e686a-ec5c-4d75-9d72-7f638b3796c7,Female,Desktop,Email,Books,behind,146.4,4,6.23,6.39,18.88,Low,Credit Card
2023-10-04 12:34:39,05:04:55,11,b747317a-2000-4867-aa03-7b79adabc413,Female,Desktop,Social Media,Books,century,320.93,5,93.02,1.48,3.05,Medium,Cash on Delivery
2022-11-20 13:45:34,15:32:42,21,dee1910f-77dc-45a8-86cb-4b2741f9357f,Female,Tablet,Guest,Electronics,shake,530.14,4,108.47,103.46,4.32,Low,Cash on Delivery
2023-01-10 15:39:30,08:33:40,3,adb1892a-30f0-4252-a912-f7b47314c0e6,Female,Tablet,Email,Books,decision,307.95,3,17.18,34.77,2.24,Low,Debit Card
2022-07-08 01:56:29,07:58:40,9,186f3402-8ff8-4bfe-af51-4ea8d3235e34,Female,Tablet,Email,Home Appliances,ability,96.86,3,3.41,10.89,11.46,Medium,Cash on Delivery
2023-01-20 06:00:42,16:52:24,10,52e6e2a7-f9d7-493d-af46-39f56760b031,Female,Tablet,Social Media,Electronics,join,999.42,5,74.83,41.33,17.8,High,PayPal
2023-04-19 07:20:23,10:55:25,30,ebf852d3-8173-4a82-9d3e-1743bff13d00,Female,Tablet,Social Media,Electronics,doctor,734.07,5,149.64,64.9,11.17,Low,PayPal
2022-09-12 19:00:25,10:08:45,16,d4368d25-4d08-4f22-96a5-22ff83f27df9,Male,Mobile,Email,Clothing,because,867.72,3,152.39,18.9,18.7,High,Credit Card
2022-12-23 05:28:21,13:41:16,16,ef7daf2f-c8de-4560-96ba-743247e179f1,Female,Desktop,Email,Books,option,617.37,1,65.77,50.81,16.55,High,PayPal
2023-03-10 16:13:27,03:23:22,25,9567f7f7-70c6-42ad-8afb-5bd19ac26cb6,Female,Desktop,Guest,Home Appliances,bit,781.29,3,103.33,1.63,11.47,Medium,Debit Card
2023-01-14 03:06:22,05:01:28,22,cbc28f3d-8998-4988-a780-a1b35286580f,Male,Mobile,Guest,Books,want,616.82,3,151.7,19.42,15.9,Medium,Credit Card
2022-01-23 04:18:04,22:37:24,17,c8983ed6-1499-455a-8a02-a7345ec5a5cc,Male,Mobile,Social Media,Electronics,growth,874.16,3,163.51,70.44,12.1,High,Credit Card
2022-10-08 10:09:35,10:26:07,17,c36a3e0f-69c0-469d-ada0-13766485303f,Female,Desktop,Email,Electronics,clear,758.33,4,165.19,29.99,9.19,Low,Credit Card
2022-01-11 20:10:45,21:51:54,28,877352f0-ae61-4943-90a6-f26c17eb6e3b,Female,Mobile,Email,Clothing,to,381.8,2,24.15,15.21,19.58,High,Cash on Delivery
2023-08-16 18:43:18,04:07:39,3,fa38d4c4-0c20-451d-b598-215b5ada4622,Female,Desktop,Email,Books,current,579.31,4,93.21,93.26,17.13,Medium,Credit Card
2022-07-06 22:45:56,04:52:55,6,6c319493-e701-403a-8b85-43dd7a8248a0,Female,Mobile,Email,Clothing,necessary,531.45,5,43.84,59.74,13.34,High,Debit Card
2022-12-28 16:35:15,05:58:18,8,eb817a25-6892-40da-8ac2-a95d24f67ea3,Female,Mobile,Email,Electronics,consumer,974.33,5,31.71,173.97,12.02,Medium,Cash on Delivery
2023-07-24 18:08:45,18:43:14,21,0a7693ac-fbfd-45a0-bbd4-8aa809f936f9,Male,Desktop,Social Media,Clothing,spring,526.38,4,57.36,88.61,1.43,Low,PayPal
2023-07-27 05:26:04,19:36:32,9,97f41eaa-c082-477e-b1ae-e148edea0c62,Male,Mobile,Guest,Books,growth,944.86,4,202.65,102.2,18.84,Low,Credit Card
2023-03-02 18:32:49,06:35:28,30,2b610458-d457-42e7-a52f-97f11a272583,Male,Desktop,Email,Books,this,829.91,4,10.4,25.91,6.2,Medium,PayPal
2022-07-13 11:41:02,20:22:03,9,59322cee-076f-47c5-bfcf-cdda5823588e,Male,Mobile,Guest,Electronics,base,832.43,3,122.05,38.98,6.42,Low,Credit Card
2023-08-28 12:47:40,09:29:00,20,81b2c966-ca04-47f0-b1e7-109c0cd405fc,Male,Mobile,Social Media,Electronics,book,556.5,2,145.92,35.86,18.3,Medium,Cash on Delivery
2023-10-11 13:31:38,08:12:56,26,5a7fc778-972b-4538-bdff-0f4250b5aefe,Male,Desktop,Guest,Electronics,need,68.52,5,5.88,13.41,19.47,High,Credit Card
2022-06-07 05:58:26,11:25:59,15,a7740989-0844-4e2b-ba6c-58533059989c,Female,Desktop,Social Media,Clothing,half,723.1,3,130.72,14.66,14.63,High,Debit Card
2023-04-09 16:10:51,22:49:10,16,c98db090-d65b-48d7-84cc-cfaf067ba798,Male,Desktop,Social Media,Home Appliances,huge,124.27,4,28.33,22.99,11.05,High,PayPal
2023-12-07 18:41:51,08:38:08,27,e46e4f59-cab4-4fc7-8e39-51de12752fca,Male,Mobile,Social Media,Home Appliances,they,413.28,2,61.86,80.51,9.82,Low,Credit Card
2022-12-23 16:57:07,13:03:14,26,66784512-8c30-4ec1-80ab-b53ecd21d0b1,Male,Mobile,Guest,Books,next,774.74,5,220.48,153.24,3.44,High,Debit Card
2023-09-17 16:14:44,21:08:08,22,709d3081-13a5-4aba-a93f-1fe933e5cda8,Female,Mobile,Guest,Clothing,write,65.69,1,9.89,12.61,1.04,High,Cash on Delivery
2022-01-24 01:08:27,14:12:13,23,3771ac0c-2650-46f9-8fea-07b70fa7df0b,Female,Tablet,Email,Electronics,mission,667.01,5,105.31,119.16,3.34,Medium,Cash on Delivery
2022-09-28 05:11:10,08:42:45,26,ac87bf2f-8cd9-4df5-88ec-f4fbafa7ed96,Male,Mobile,Email,Books,drug,101.95,2,0.08,14.48,7.98,Medium,Debit Card
2023-03-11 00:58:19,23:15:11,16,6b1205ad-e0b0-4f4c-9b43-9b1e64263fa3,Female,Mobile,Email,Home Appliances,happy,236.33,4,23.87,36.91,1.58,Medium,PayPal
2023-10-23 06:50:45,23:14:55,26,b593cd01-29f6-4502-a73b-0277cf388daa,Male,Desktop,Guest,Clothing,their,177.69,3,17.99,27.88,3.88,Medium,Debit Card
2023-11-09 08:02:04,16:23:46,5,b406ca4f-9d24-403d-a626-f142c24e1d08,Female,Tablet,Email,Electronics,Mr,93.71,3,3.89,2.03,13.24,High,Debit Card
2023-11-25 02:44:37,22:53:55,10,c710a09d-20a0-40aa-863d-4e4957db2db8,Female,Desktop,Guest,Electronics,movement,891.3,2,73.73,35.84,8.11,Medium,Debit Card
2022-02-22 08:59:28,03:54:55,26,85d52909-5aee-4a97-b539-4251a2069885,Female,Desktop,Email,Electronics,growth,735.89,1,139.44,82.12,9.81,Low,Credit Card
2022-01-23 08:41:50,18:22:14,17,ee68cfec-ae19-4905-86bd-3388a0b28643,Female,Desktop,Guest,Books,shoulder,80.96,4,18.16,1.69,8.79,Low,Debit Card
2022-07-25 23:03:15,00:06:48,23,fff22b46-d14c-4238-8006-940398863854,Male,Tablet,Guest,Electronics,weight,129.68,2,26.28,13.41,8.93,High,Cash on Delivery
2023-12-23 06:59:11,06:14:56,14,c9917536-301c-4a76-ba0c-a50e7b3bd22d,Female,Mobile,Guest,Home Appliances,control,600.17,5,168.91,86.39,7.48,Medium,PayPal
2022-12-26 14:00:16,05:00:26,25,70b58070-4ebd-4ef4-8914-3ee5c7fad4fa,Female,Mobile,Social Media,Electronics,room,396.54,3,21.42,7.89,6.66,Low,PayPal
2023-05-28 01:18:31,11:40:16,18,651b35a4-79a8-405b-9fbb-1193027d13b9,Male,Mobile,Email,Electronics,top,705.63,4,136.24,85.45,17.35,Medium,Credit Card
2022-12-10 06:36:32,03:39:28,21,d50587dd-4c26-491d-acde-998311a1d4c1,Female,Tablet,Guest,Electronics,per,478.73,3,109.24,0.23,14.57,Low,Debit Card
2023-07-25 23:22:50,19:39:03,1,442bfe26-003c-42e8-afe6-5c55405b1fd8,Male,Mobile,Social Media,Home Appliances,prevent,353.49,3,46.16,11.82,8.43,High,PayPal
2022-04-22 01:34:37,11:37:44,4,9f7c0de2-4e53-45e5-bfd2-1494dc66dd69,Female,Desktop,Social Media,Home Appliances,author,890.76,4,68.31,60.01,3.88,High,PayPal
2022-01-06 02:47:22,20:24:18,1,72cb7232-11b3-428c-9a74-cc840a033869,Male,Tablet,Email,Home Appliances,second,319.71,4,85.17,58.2,12.87,Medium,Cash on Delivery
2022-03-03 15:49:32,20:15:47,25,bbd9a371-0a30-46a7-b066-ea580c707c6f,Female,Tablet,Social Media,Electronics,hotel,13.07,4,2.84,1.17,10.56,High,Credit Card
2023-08-29 01:28:07,16:14:15,25,e785dffc-2e12-4b92-bdba-aed50204dcdc,Male,Desktop,Social Media,Home Appliances,assume,49.43,1,14.03,1.04,15.59,Low,Credit Card
2023-12-06 09:58:00,05:57:16,16,279fd41f-e467-4101-8d9a-5323f9efca09,Female,Tablet,Social Media,Home Appliances,store,133.63,5,33.69,1.3,4.95,Medium,Credit Card
2022-08-03 06:13:50,16:44:59,10,71366ad4-0e30-4cac-889f-ef684db560dd,Female,Tablet,Guest,Home Appliances,anyone,196.62,3,13.29,8.2,9.01,Medium,Credit Card
2023-11-04 19:59:51,22:39:28,26,eb577aa7-e89b-4a0c-a60c-2eebe1525f4d,Male,Tablet,Email,Books,especially,495.62,3,35.81,2.17,14.57,Medium,Cash on Delivery
2023-04-16 15:25:12,02:26:57,10,238aad38-f5c2-405c-85d9-18113b6477b9,Male,Desktop,Email,Books,best,887.51,5,20.88,102.86,10.62,High,Debit Card
2023-08-03 21:48:44,08:12:34,27,598e8da1-c830-4c80-b294-602d38a1e137,Female,Mobile,Email,Electronics,writer,11.33,5,0.36,1.49,13.75,Low,Credit Card
2022-10-23 21:39:35,23:49:38,25,958c44a0-0aa7-49b8-a5a6-b42fab843e46,Female,Desktop,Email,Home Appliances,join,980.58,5,151.79,43.99,10.88,Medium,Cash on Delivery
2023-10-23 07:33:26,07:18:28,2,daf4982f-56ec-4288-a32e-516fa8a0487e,Female,Desktop,Social Media,Books,firm,680.46,4,78.46,99.88,5.74,Medium,Cash on Delivery
2023-05-02 22:48:16,02:44:27,9,affb3615-6bfb-4699-84a9-3a5c0f8b6888,Male,Tablet,Guest,Clothing,general,843.53,4,99.61,87.4,14.56,Medium,PayPal
2023-12-14 09:44:56,21:37:29,10,491f2bd3-3629-415e-8268-86241d9d3b4b,Female,Mobile,Email,Home Appliances,model,905.67,4,62.48,127.79,9.26,High,Cash on Delivery
2022-05-21 03:18:26,20:42:43,2,32b9e992-f014-4e5e-afa7-289d31120a4d,Male,Desktop,Guest,Clothing,friend,955.98,5,72.41,143.73,13.75,High,PayPal
2023-04-17 04:32:19,19:27:20,7,29604bb6-57ba-4c26-bca3-dd34e97f2081,Female,Mobile,Email,Clothing,these,419.21,5,123.07,79.03,19.36,Low,Cash on Delivery
2023-11-19 22:08:40,19:51:40,14,196f74c6-db75-45a2-a353-ad3ebb3db532,Male,Tablet,Social Media,Home Appliances,nor,65.89,5,0.25,4.87,5.28,Low,Credit Card
2022-01-26 16:51:11,14:34:41,28,4daaf958-b764-4c0c-8851-e6aa78276cf0,Male,Desktop,Social Media,Clothing,skill,39.28,1,6.4,7.26,7.83,Low,Credit Card
2023-10-25 01:32:29,14:13:40,2,97ba7448-bd98-4c42-bcc6-3604bb3f6c8d,Male,Mobile,Guest,Books,air,732.53,4,37.21,20.86,10.87,Low,Credit Card
2022-02-23 19:27:05,06:29:29,6,ad1dcad2-40d8-40b5-926f-65966c6bcdde,Male,Tablet,Email,Electronics,bank,983.64,4,40.19,149.91,10.37,High,Debit Card
2022-08-12 01:23:45,03:56:21,28,109f5e9a-9f6e-48ac-8ee3-855edf1bfa45,Female,Mobile,Email,Electronics,statement,230.95,3,10.72,20.11,18.7,Medium,Debit Card
2022-09-07 22:33:42,20:12:14,21,f7f36053-f3b6-41af-a348-69a1fe099e5f,Male,Mobile,Social Media,Home Appliances,parent,522.86,1,1.88,35.4,19.04,Low,PayPal
2023-03-21 23:08:57,07:29:46,22,2b55e1cd-411e-4bc8-9874-cce5906b9a4d,Female,Desktop,Email,Books,mission,962.93,1,112.57,53.29,1.32,High,PayPal
2022-10-18 02:58:12,07:25:50,14,acf3cf4a-2e4f-4545-8307-014059953bb4,Female,Mobile,Social Media,Electronics,be,526.99,5,133.09,69.05,12.37,Low,PayPal
2022-01-30 21:18:11,06:00:29,13,084dfcd6-bd91-4f60-94ae-ae5cd12931f4,Male,Desktop,Social Media,Home Appliances,room,390.47,2,57.02,35.54,9.05,Low,PayPal
2023-06-02 18:10:46,00:42:53,1,d35536ef-a7a2-4820-b83a-d321105205a2,Male,Mobile,Guest,Home Appliances,more,179.42,5,16.98,26.45,11.4,Low,PayPal
2022-11-20 11:32:00,12:18:08,18,af108f43-04b1-45e9-af11-5916fae72b65,Male,Desktop,Social Media,Home Appliances,present,334.22,1,81.44,44.54,5.28,High,Cash on Delivery
2022-03-12 02:20:00,19:15:54,21,c0960574-541a-4817-a48d-b7687fed3cd1,Female,Mobile,Social Media,Books,Democrat,344.36,4,29.32,9.03,15.27,Low,Cash on Delivery
